86080055;Commerzbank vormals Dresdner Bank Zw 55;76
86080057;Commerzbank vormals Dresdner Bank Gf ZW 57;76
86080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;09
86080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;09
86089280;Commerzbank vormals Dresdner Bank ITGK;09
86095484;Volks- und Raiffeisenbank Muldental;06
86095554;Volksbank Delitzsch;06
86095604;Leipziger Volksbank;06
87000000;Bundesbank;09
87020086;UniCredit Bank - HypoVereinsbank;99
87020087;UniCredit Bank - HypoVereinsbank;99
87020088;UniCredit Bank - HypoVereinsbank;99
87040000;Commerzbank;13
87050000;Sparkasse Chemnitz;20
87051000;Sparkasse Mittelsachsen -alt-;20
87052000;Sparkasse Mittelsachsen;20
87053000;Sparkasse Mittleres Erzgebirge -alt-;20
87054000;Erzgebirgssparkasse;20
87055000;Sparkasse Zwickau;20
87056000;Kreissparkasse Aue-Schwarzenberg -alt-;20
87058000;Sparkasse Vogtland;20
87069075;Volksbank Mittleres Erzgebirge;06
87069077;Vereinigte Raiffeisenbank Burgstädt;BS
87070000;Deutsche Bank;63
87070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63
87080000;Commerzbank vormals Dresdner Bank;76
87095824;Volksbank Vogtland;06
87095899;Volksbank Vogtland GAA;09
87095934;Volksbank Zwickau;06
87095974;Volksbank-Raiffeisenbank Glauchau;06
87096124;Volksbank Mittweida;06
87096214;Volksbank Chemnitz;06
